transaction_id,transaction_date,customer_id,product,category,quantity,price,payment_method,city
TXN100316,2024-03-03,CUST496,Wallet,Accessories,3.0,,Cash,Pune
TXN100317,2024-03-13,CUST103,Notebook,Education,3.0,15000.0,Cash,Hyderabad
TXN100318,2024-03-31,CUST108,Lamp,Furniture,1.0,,Card,Bangalore
TXN100319,2024-01-31,CUST130,Monitor,Electronics,,1200.0,Cash,Pune
TXN100320,2024-03-02,CUST299,Wallet,Accessories,1.0,15000.0,Card,Hyderabad
TXN100321,2024-03-09,CUST305,Backpack,Accessories,3.0,,Cash,Mumbai
TXN100322,2024-01-06,CUST289,Mouse,Electronics,3.0,1200.0,Cash,Delhi
TXN100323,2024-01-29,CUST262,Notebook,Education,1.0,500.0,Cash,Hyderabad
TXN100324,2024-03-27,CUST302,Desk,Furniture,3.0,15000.0,Cash,Hyderabad
TXN100325,2024-02-23,CUST472,Desk,Furniture,1.0,15000.0,UPI,Mumbai
TXN100326,2024-01-27,CUST267,Desk,Furniture,3.0,2500.0,Card,Bangalore
TXN100327,2024-02-10,CUST35,Backpack,Accessories,,,Card,Mumbai
TXN100328,2024-01-22,CUST477,Laptop,Electronics,3.0,,Cash,Pune
TXN100329,2024-02-29,CUST119,Lamp,Furniture,2.0,2500.0,Card,Pune
TXN100330,2024-03-19,CUST453,Lamp,Furniture,,15000.0,UPI,Delhi
TXN100331,2024-02-05,CUST386,Wallet,Accessories,1.0,,Cash,Mumbai
TXN100332,2024-02-28,CUST59,Headphones,Electronics,2.0,2500.0,Card,Delhi
TXN100333,2024-02-15,CUST433,Notebook,Education,,65000.0,Card,Hyderabad
TXN100334,2024-03-27,CUST69,Lamp,Furniture,3.0,65000.0,Card,Mumbai
TXN100335,2024-01-19,CUST262,Desk,Furniture,1.0,1200.0,Card,Delhi
TXN100336,2024-03-22,CUST276,Lamp,Furniture,,15000.0,Cash,Pune
TXN100337,2024-02-27,CUST318,Desk,Furniture,3.0,1200.0,UPI,Bangalore
TXN100338,2024-03-12,CUST259,Monitor,Electronics,2.0,1200.0,Cash,Delhi
TXN100339,2024-03-03,CUST86,Wallet,Accessories,,,UPI,Hyderabad
TXN100340,2024-03-09,CUST148,Mouse,Electronics,3.0,500.0,UPI,Delhi
TXN100341,2024-02-16,CUST278,Backpack,Accessories,1.0,2500.0,UPI,Delhi
TXN100342,2024-02-01,CUST153,Desk,Furniture,1.0,,UPI,Delhi
TXN100343,2024-01-16,CUST398,Notebook,Education,1.0,15000.0,UPI,Pune
TXN100344,2024-01-27,CUST417,Notebook,Education,2.0,65000.0,UPI,Mumbai
TXN100345,2024-02-07,CUST149,Notebook,Education,2.0,2500.0,Cash,Bangalore
TXN100346,2024-03-24,CUST65,Mouse,Electronics,,500.0,Cash,Pune
TXN100347,2024-03-27,CUST202,Office Chair,Furniture,3.0,1200.0,Card,Pune
TXN100348,2024-01-12,CUST207,Notebook,Education,,15000.0,Cash,Bangalore
TXN100349,2024-01-12,CUST375,Notebook,Education,,2500.0,Card,Bangalore
TXN100350,2024-01-28,CUST254,Headphones,Electronics,,1200.0,Card,Bangalore
TXN100351,2024-02-13,CUST458,Notebook,Education,2.0,65000.0,Cash,Mumbai
TXN100352,2024-01-21,CUST226,Laptop,Electronics,,500.0,Card,Mumbai
TXN100353,2024-02-05,CUST48,Backpack,Accessories,2.0,,Cash,Bangalore
TXN100354,2024-01-22,CUST27,Books,Education,3.0,,Card,
TXN100355,2024-01-28,CUST245,Desk,Furniture,1.0,,UPI,
TXN100010,2024-02-13,CUST419,Lamp,Furniture,,500.0,UPI,Delhi
TXN100357,2024-01-14,CUST53,Desk,Furniture,1.0,1200.0,Card,Bangalore
TXN100358,2024-03-27,CUST74,Books,Education,,1200.0,UPI,Hyderabad
TXN100359,2024-01-28,CUST322,Headphones,Electronics,2.0,15000.0,Cash,Pune
TXN100360,2024-01-18,CUST386,Wallet,Accessories,2.0,500.0,UPI,Hyderabad
TXN100361,2024-02-01,CUST142,Wallet,Accessories,,2500.0,Cash,Mumbai
TXN100362,2024-03-25,CUST449,Lamp,Furniture,3.0,,Card,Pune
TXN100363,2024-01-31,CUST254,Lamp,Furniture,,2500.0,Card,Mumbai
TXN100364,2024-01-02,CUST185,Desk,Furniture,1.0,65000.0,Card,Pune
TXN100365,2024-03-01,CUST489,Wallet,Accessories,3.0,65000.0,UPI,Mumbai
TXN100366,2024-01-08,CUST486,Laptop,Electronics,3.0,1200.0,Card,Hyderabad
TXN100367,2024-03-22,CUST275,Notebook,Education,,,Cash,Hyderabad
TXN100368,2024-01-27,CUST499,Desk,Furniture,1.0,2500.0,UPI,Hyderabad
TXN100369,2024-01-31,CUST30,Notebook,Education,1.0,2500.0,UPI,Mumbai
TXN100370,2024-02-09,CUST342,Backpack,Accessories,,65000.0,Cash,Pune
TXN100010,2024-03-04,CUST488,Laptop,Electronics,2.0,,Card,Hyderabad
TXN100372,2024-02-04,CUST376,Books,Education,3.0,1200.0,UPI,Mumbai
TXN100373,2024-03-14,CUST322,Notebook,Education,3.0,65000.0,UPI,Delhi
TXN100374,2024-01-22,CUST189,Wallet,Accessories,1.0,15000.0,UPI,Bangalore
TXN100375,2024-01-01,CUST23,Headphones,Electronics,1.0,1200.0,UPI,Pune
TXN100376,2024-01-23,CUST477,Monitor,Electronics,3.0,15000.0,UPI,Hyderabad
TXN100377,2024-02-10,CUST139,Backpack,Accessories,3.0,1200.0,UPI,Hyderabad
TXN100378,2024-03-07,CUST24,Books,Education,1.0,1200.0,Card,Mumbai
TXN100379,2024-02-28,CUST5,Wallet,Accessories,3.0,2500.0,Card,Pune
TXN100380,2024-03-04,CUST396,Notebook,Education,2.0,15000.0,UPI,Hyderabad
TXN100381,2024-03-10,CUST178,Office Chair,Furniture,1.0,15000.0,Cash,Mumbai
TXN100382,2024-01-14,CUST106,Books,Education,,,Cash,Pune
TXN100383,2024-01-12,CUST23,Wallet,Accessories,1.0,1200.0,UPI,Hyderabad
TXN100384,2024-01-13,CUST259,Wallet,Accessories,,,UPI,Delhi
TXN100385,2024-01-17,CUST122,Headphones,Electronics,1.0,15000.0,Card,Bangalore
TXN100386,2024-01-30,CUST39,Notebook,Education,3.0,2500.0,UPI,Pune
TXN100387,2024-02-10,CUST209,Mouse,Electronics,1.0,1200.0,UPI,Hyderabad
TXN100388,2024-01-16,CUST47,Books,Education,,2500.0,UPI,Bangalore
TXN100389,2024-02-01,CUST496,Mouse,Electronics,3.0,1200.0,Card,Delhi
TXN100390,2024-02-21,CUST438,Keyboard,Electronics,3.0,1200.0,Card,Hyderabad
TXN100391,2024-01-18,CUST63,Office Chair,Furniture,,500.0,UPI,Mumbai
TXN100392,2024-03-21,CUST481,Office Chair,Furniture,2.0,15000.0,Cash,Mumbai
TXN100393,2024-03-23,CUST228,Books,Education,1.0,500.0,UPI,Mumbai
TXN100394,2024-03-14,CUST222,Books,Education,1.0,15000.0,Cash,Delhi
TXN100395,2024-02-15,CUST110,Backpack,Accessories,,,UPI,Bangalore
TXN100396,2024-03-19,CUST126,Notebook,Education,2.0,500.0,Cash,Bangalore
TXN100397,2024-02-19,CUST71,Wallet,Accessories,,500.0,Card,Pune
TXN100398,2024-02-15,CUST246,Lamp,Furniture,1.0,15000.0,Cash,Delhi
TXN100399,2024-02-10,CUST306,Notebook,Education,,2500.0,UPI,Mumbai
TXN100400,2024-03-15,CUST120,Books,Education,,65000.0,UPI,Mumbai
TXN100401,2024-01-08,CUST392,Lamp,Furniture,2.0,2500.0,UPI,Hyderabad
TXN100402,2024-02-10,CUST413,Wallet,Accessories,2.0,1200.0,Cash,Bangalore
TXN100403,2024-03-04,CUST278,Keyboard,Electronics,2.0,65000.0,Card,Pune
TXN100404,2024-01-29,CUST11,Backpack,Accessories,1.0,500.0,Cash,Delhi
TXN100405,2024-01-23,CUST471,Keyboard,Electronics,2.0,1200.0,Card,Mumbai
TXN100406,2024-02-16,CUST492,Mouse,Electronics,2.0,500.0,UPI,Bangalore
TXN100407,invalid_date,CUST375,Backpack,Accessories,3.0,2500.0,Card,Delhi
TXN100408,2024-01-23,CUST194,Books,Education,3.0,1200.0,Card,Bangalore
TXN100409,2024-02-20,CUST436,Office Chair,Furniture,1.0,,Cash,Mumbai
TXN100410,2024-03-13,CUST54,Lamp,Furniture,3.0,65000.0,Card,Pune
TXN100411,2024-01-22,CUST326,Books,Education,2.0,2500.0,UPI,Bangalore
TXN100412,2024-01-09,CUST180,Backpack,Accessories,3.0,1200.0,Card,
TXN100413,2024-01-22,CUST453,Laptop,Electronics,,15000.0,Card,Delhi
TXN100414,2024-03-14,CUST334,Wallet,Accessories,,500.0,Cash,Pune
TXN100415,2024-02-10,CUST134,Desk,Furniture,1.0,500.0,UPI,Mumbai
TXN100416,2024-03-11,CUST483,Books,Education,,1200.0,UPI,Bangalore
TXN100417,2024-02-25,CUST81,Backpack,Accessories,,,UPI,Mumbai
TXN100418,2024-03-10,CUST136,Books,Education,2.0,15000.0,Cash,Bangalore
TXN100419,2024-03-11,CUST431,Books,Education,1.0,500.0,Card,Pune
TXN100420,2024-03-25,CUST321,Keyboard,Electronics,1.0,15000.0,Cash,Delhi
TXN100421,2024-02-07,CUST42,Office Chair,Furniture,1.0,1200.0,Card,Mumbai
TXN100422,2024-02-03,CUST47,Notebook,Education,,15000.0,Cash,Hyderabad
TXN100423,2024-02-27,CUST23,Backpack,Accessories,3.0,15000.0,Card,Delhi
TXN100424,2024-01-20,CUST386,Wallet,Accessories,2.0,2500.0,Cash,Mumbai
TXN100425,2024-01-08,CUST431,Keyboard,Electronics,,65000.0,Card,Hyderabad
TXN100426,2024-02-20,CUST463,Wallet,Accessories,2.0,15000.0,Cash,Mumbai
TXN100427,2024-01-22,CUST498,Office Chair,Furniture,,1200.0,UPI,Pune
TXN100428,2024-02-25,CUST104,Office Chair,Furniture,,500.0,Cash,Pune
TXN100429,2024-02-20,CUST283,Notebook,Education,1.0,500.0,Card,Bangalore
TXN100430,2024-01-19,CUST291,Backpack,Accessories,,500.0,Cash,Hyderabad
TXN100431,2024-02-14,CUST450,Laptop,Electronics,1.0,2500.0,Card,Bangalore
TXN100432,2024-02-21,CUST74,Wallet,Accessories,,500.0,Cash,Hyderabad
TXN100433,2024-01-07,CUST382,Backpack,Accessories,,2500.0,Card,Bangalore
TXN100434,2024-03-03,CUST440,Books,Education,3.0,2500.0,Cash,Mumbai
TXN100435,2024-02-11,CUST138,Office Chair,Furniture,3.0,,Cash,Delhi
TXN100436,2024-02-22,CUST380,Mouse,Electronics,,1200.0,Card,Hyderabad
TXN100437,2024-03-05,CUST207,Books,Education,2.0,500.0,UPI,Hyderabad
TXN100438,2024-02-01,CUST17,Mouse,Electronics,2.0,1200.0,Card,Mumbai
TXN100439,2024-03-05,CUST204,Books,Education,3.0,2500.0,Cash,Mumbai
TXN100440,2024-01-23,CUST492,Mouse,Electronics,3.0,15000.0,Card,Hyderabad
TXN100441,2024-03-29,CUST47,Notebook,Education,2.0,2500.0,Card,Mumbai
TXN100442,2024-01-28,CUST439,Backpack,Accessories,2.0,65000.0,UPI,Pune
TXN100443,2024-03-28,CUST5,Desk,Furniture,,65000.0,Card,Pune
TXN100444,2024-02-09,CUST365,Lamp,Furniture,1.0,1200.0,Cash,Bangalore
TXN100445,2024-02-29,CUST155,Wallet,Accessories,3.0,15000.0,Cash,Hyderabad
TXN100446,2024-02-17,CUST288,Backpack,Accessories,1.0,65000.0,Cash,Hyderabad
TXN100447,2024-02-05,CUST328,Notebook,Education,1.0,15000.0,Card,Bangalore
TXN100448,2024-01-31,CUST461,Notebook,Education,2.0,1200.0,UPI,Hyderabad
TXN100449,2024-03-04,CUST152,Wallet,Accessories,2.0,,Card,Delhi
TXN100450,2024-03-14,CUST418,Wallet,Accessories,1.0,65000.0,UPI,Bangalore
TXN100451,2024-02-08,CUST433,Lamp,Furniture,,,UPI,Hyderabad
TXN100452,2024-02-03,CUST372,Desk,Furniture,1.0,15000.0,Cash,Pune
TXN100453,2024-02-09,CUST216,Books,Education,2.0,2500.0,Card,Bangalore
TXN100454,2024-03-22,CUST299,Notebook,Education,,500.0,Cash,Hyderabad
TXN100455,2024-03-28,CUST196,Monitor,Electronics,2.0,65000.0,Cash,Bangalore
TXN100456,2024-02-13,CUST210,Backpack,Accessories,2.0,1200.0,Cash,Delhi
TXN100457,2024-03-21,CUST91,Desk,Furniture,2.0,500.0,Card,Mumbai
TXN100458,2024-01-22,CUST296,Monitor,Electronics,3.0,1200.0,UPI,Delhi
TXN100459,2024-02-24,CUST495,Mouse,Electronics,,,Card,Delhi
TXN100460,2024-01-02,CUST457,Laptop,Electronics,2.0,,Card,Hyderabad
TXN100461,2024-01-29,CUST356,Office Chair,Furniture,1.0,,Card,Bangalore
TXN100462,2024-01-22,CUST34,Office Chair,Furniture,,65000.0,UPI,Bangalore
TXN100463,2024-01-18,CUST176,Notebook,Education,3.0,15000.0,Card,Bangalore
TXN100464,2024-01-17,CUST109,Office Chair,Furniture,,500.0,Cash,Mumbai
TXN100465,2024-01-05,CUST193,Office Chair,Furniture,3.0,,Cash,Bangalore
TXN100466,2024-01-03,CUST25,Headphones,Electronics,1.0,,Cash,Mumbai
TXN100467,2024-03-01,CUST360,Wallet,Accessories,,500.0,UPI,Pune
TXN100468,2024-03-07,CUST139,Keyboard,Electronics,,,Cash,Hyderabad
TXN100469,2024-01-16,CUST145,Desk,Furniture,1.0,65000.0,UPI,Mumbai
TXN100470,2024-01-26,CUST184,Backpack,Accessories,2.0,2500.0,Cash,Delhi
TXN100471,2024-01-27,CUST353,Books,Education,1.0,65000.0,Card,Bangalore
TXN100472,2024-01-15,CUST428,Office Chair,Furniture,1.0,,Cash,Delhi
TXN100473,2024-02-02,CUST330,Office Chair,Furniture,1.0,,UPI,Delhi
TXN100474,2024-01-23,CUST448,Notebook,Education,,500.0,UPI,Bangalore
TXN100475,2024-01-06,CUST5,Notebook,Education,,,UPI,Pune
TXN100476,2024-01-12,CUST191,Notebook,Education,,65000.0,Card,Pune
TXN100477,2024-02-19,CUST354,Monitor,Electronics,,15000.0,Card,Delhi
TXN100478,2024-01-21,CUST54,Office Chair,Furniture,2.0,,Card,Hyderabad
TXN100479,2024-02-15,CUST314,Wallet,Accessories,2.0,65000.0,UPI,Pune
TXN100480,2024-01-09,CUST134,Wallet,Accessories,1.0,15000.0,Cash,Bangalore
TXN100481,2024-03-07,CUST268,Headphones,Electronics,2.0,,Cash,Hyderabad
TXN100482,2024-03-27,CUST329,Monitor,Electronics,2.0,15000.0,Card,Pune
TXN100483,2024-03-04,CUST446,Laptop,Electronics,2.0,65000.0,UPI,Mumbai
TXN100484,2024-01-07,CUST260,Wallet,Accessories,2.0,2500.0,UPI,Hyderabad
TXN100485,2024-03-14,CUST230,Wallet,Accessories,2.0,500.0,UPI,Delhi
TXN100486,2024-01-03,CUST53,Wallet,Accessories,1.0,15000.0,Card,Delhi
TXN100487,2024-03-20,CUST327,Headphones,Electronics,1.0,500.0,Card,Hyderabad
TXN100488,2024-01-07,CUST419,Lamp,Furniture,,2500.0,UPI,Delhi
TXN100489,2024-01-13,CUST389,Notebook,Education,3.0,,Cash,Pune
TXN100490,2024-02-07,CUST281,Keyboard,Electronics,3.0,,Cash,Bangalore
TXN100491,2024-02-22,CUST55,Laptop,Electronics,2.0,15000.0,Card,Hyderabad
TXN100492,2024-01-25,CUST367,Office Chair,Furniture,1.0,15000.0,Card,Mumbai
TXN100493,2024-03-16,CUST490,Backpack,Accessories,1.0,15000.0,Cash,Pune
TXN100494,2024-03-15,CUST248,Backpack,Accessories,1.0,65000.0,Cash,Pune
TXN100495,2024-03-17,CUST311,Lamp,Furniture,2.0,500.0,Card,Hyderabad
TXN100496,2024-02-13,CUST497,Wallet,Accessories,2.0,2500.0,Card,Delhi
TXN100497,2024-03-06,CUST154,Office Chair,Furniture,,65000.0,Cash,Hyderabad
TXN100498,2024-02-07,CUST352,Books,Education,2.0,1200.0,Card,Pune
TXN100499,2024-02-15,CUST288,Lamp,Furniture,3.0,,Card,Hyderabad
TXN100500,2024-01-04,CUST196,Wallet,Accessories,,500.0,UPI,Mumbai
TXN100501,2024-03-28,CUST129,Mouse,Electronics,3.0,1200.0,UPI,Mumbai
TXN100502,2024-01-14,CUST316,Books,Education,1.0,2500.0,Cash,Hyderabad
TXN100503,2024-03-30,CUST148,Lamp,Furniture,,1200.0,Cash,Mumbai
TXN100504,2024-03-11,CUST28,Wallet,Accessories,,,UPI,Bangalore
TXN100505,2024-03-31,CUST364,Lamp,Furniture,,1200.0,Cash,Bangalore
TXN100506,2024-03-28,CUST39,Lamp,Furniture,2.0,2500.0,UPI,Pune
TXN100507,2024-02-03,CUST67,Monitor,Electronics,1.0,15000.0,UPI,Hyderabad
TXN100508,2024-01-20,CUST21,Books,Education,3.0,15000.0,UPI,Bangalore
TXN100509,2024-03-11,CUST184,Headphones,Electronics,3.0,15000.0,UPI,Bangalore
TXN100510,2024-03-10,CUST275,Office Chair,Furniture,1.0,65000.0,Card,Mumbai
TXN100511,2024-02-16,CUST151,Books,Education,2.0,,UPI,Hyderabad
TXN100512,2024-01-31,CUST464,Backpack,Accessories,1.0,,Cash,Hyderabad
TXN100513,2024-01-15,CUST198,Office Chair,Furniture,3.0,15000.0,Card,Hyderabad
TXN100514,2024-02-27,CUST250,Books,Education,3.0,65000.0,UPI,Bangalore
TXN100515,2024-03-09,CUST274,Desk,Furniture,1.0,500.0,UPI,Mumbai
TXN100516,2024-01-14,CUST106,Lamp,Furniture,2.0,,Cash,Delhi
TXN100517,2024-01-05,CUST45,Mouse,Electronics,1.0,15000.0,UPI,Mumbai
TXN100518,2024-02-03,CUST209,Desk,Furniture,1.0,65000.0,Card,Delhi
TXN100519,2024-01-16,CUST274,Wallet,Accessories,3.0,500.0,UPI,Hyderabad
TXN100520,2024-02-15,CUST476,Headphones,Electronics,1.0,,Cash,Mumbai
TXN100521,2024-02-26,CUST196,Notebook,Education,1.0,2500.0,Card,Mumbai
TXN100522,2024-03-10,CUST152,Backpack,Accessories,2.0,1200.0,Cash,Pune
TXN100523,2024-01-19,CUST64,Notebook,Education,1.0,65000.0,UPI,Mumbai
TXN100524,2024-02-14,CUST109,Backpack,Accessories,3.0,1200.0,Card,Hyderabad
TXN100525,2024-02-02,CUST100,Office Chair,Furniture,2.0,1200.0,UPI,Pune
TXN100526,2024-02-07,CUST344,Headphones,Electronics,,,UPI,Bangalore
TXN100527,2024-03-26,CUST336,Mouse,Electronics,,2500.0,UPI,Mumbai
TXN100528,2024-02-12,CUST316,Books,Education,2.0,2500.0,Cash,Bangalore
TXN100529,2024-01-22,CUST3,Lamp,Furniture,3.0,2500.0,Card,Pune
TXN100530,2024-01-18,CUST348,Lamp,Furniture,,2500.0,Cash,Bangalore
TXN100531,2024-03-03,CUST283,Wallet,Accessories,,2500.0,UPI,Pune
TXN100532,2024-03-21,CUST40,Keyboard,Electronics,2.0,65000.0,Cash,Mumbai
TXN100533,2024-03-16,CUST109,Headphones,Electronics,1.0,65000.0,UPI,Hyderabad
TXN100534,2024-03-16,CUST376,Notebook,Education,2.0,2500.0,Card,Pune
TXN100535,2024-03-25,CUST123,Backpack,Accessories,,2500.0,Cash,Pune
TXN100536,2024-03-13,CUST338,Desk,Furniture,2.0,1200.0,UPI,Delhi
TXN100537,2024-02-03,CUST190,Books,Education,2.0,15000.0,UPI,Mumbai
TXN100538,2024-02-28,CUST452,Lamp,Furniture,3.0,15000.0,UPI,Mumbai
TXN100539,2024-03-10,CUST292,Books,Education,3.0,,UPI,Delhi
TXN100540,2024-01-29,CUST265,Wallet,Accessories,1.0,65000.0,Card,Bangalore
TXN100010,2024-01-18,CUST226,Notebook,Education,,65000.0,UPI,Pune
TXN100542,2024-01-21,CUST186,Headphones,Electronics,3.0,1200.0,Cash,Mumbai
TXN100543,2024-03-27,CUST246,Desk,Furniture,3.0,,Card,Pune
TXN100544,2024-01-17,CUST294,Lamp,Furniture,,500.0,Cash,Pune
TXN100545,2024-01-22,CUST133,Lamp,Furniture,1.0,65000.0,UPI,Hyderabad
TXN100546,invalid_date,CUST242,Backpack,Accessories,3.0,500.0,Card,Pune
TXN100547,2024-01-24,CUST320,Desk,Furniture,2.0,65000.0,Cash,Hyderabad
TXN100548,2024-01-09,CUST118,Books,Education,3.0,15000.0,Card,Delhi
TXN100549,2024-03-05,CUST351,Office Chair,Furniture,1.0,1200.0,Card,Pune
TXN100550,2024-03-09,CUST258,Mouse,Electronics,,65000.0,UPI,Mumbai
TXN100551,2024-03-07,CUST216,Backpack,Accessories,1.0,,Card,Mumbai
TXN100552,2024-03-30,CUST295,Backpack,Accessories,,15000.0,UPI,Delhi
TXN100553,2024-01-11,CUST146,Desk,Furniture,,1200.0,Cash,Hyderabad
TXN100554,2024-01-01,CUST296,Wallet,Accessories,2.0,500.0,Cash,Mumbai
TXN100555,2024-02-22,CUST186,Monitor,Electronics,2.0,,UPI,Pune
TXN100556,2024-02-16,CUST314,Wallet,Accessories,3.0,65000.0,Card,Delhi
TXN100557,2024-03-12,CUST248,Desk,Furniture,,1200.0,Card,Bangalore
TXN100558,2024-01-30,CUST229,Notebook,Education,2.0,,Cash,Pune
TXN100559,2024-03-19,CUST357,Mouse,Electronics,,2500.0,Cash,Mumbai
TXN100560,2024-03-01,CUST475,Desk,Furniture,1.0,500.0,Cash,Delhi
TXN100561,2024-03-18,CUST20,Laptop,Electronics,3.0,1200.0,Cash,Delhi
TXN100562,2024-02-26,CUST6,Wallet,Accessories,1.0,1200.0,UPI,Hyderabad
TXN100563,2024-03-30,CUST119,Books,Education,1.0,65000.0,Cash,Pune
TXN100010,2024-01-21,CUST45,Keyboard,Electronics,2.0,,Card,Delhi
TXN100565,2024-01-02,CUST378,Notebook,Education,,65000.0,Cash,Mumbai
TXN100566,2024-03-15,CUST179,Headphones,Electronics,3.0,,Card,Bangalore
TXN100567,2024-03-14,CUST3,Lamp,Furniture,2.0,15000.0,Card,Pune
TXN100568,2024-01-15,CUST412,Backpack,Accessories,1.0,65000.0,Cash,Bangalore
TXN100569,2024-02-01,CUST388,Notebook,Education,,65000.0,Card,Delhi
TXN100570,2024-02-18,CUST325,Backpack,Accessories,,500.0,UPI,Pune
TXN100571,2024-03-30,CUST427,Notebook,Education,3.0,65000.0,Card,Pune
TXN100572,2024-02-13,CUST39,Books,Education,,,Cash,Pune
TXN100573,2024-02-04,CUST94,Wallet,Accessories,3.0,1200.0,Cash,Pune
TXN100574,2024-02-03,CUST106,Backpack,Accessories,2.0,,UPI,Pune
TXN100575,2024-01-16,CUST472,Lamp,Furniture,3.0,1200.0,UPI,Delhi
TXN100576,2024-02-10,CUST253,Headphones,Electronics,1.0,15000.0,Cash,Bangalore
TXN100577,2024-03-14,CUST66,Backpack,Accessories,3.0,15000.0,UPI,Hyderabad
TXN100578,2024-03-28,CUST398,Wallet,Accessories,1.0,65000.0,UPI,Delhi
TXN100579,2024-01-02,CUST346,Headphones,Electronics,,2500.0,UPI,Delhi
TXN100580,2024-01-24,CUST281,Keyboard,Electronics,3.0,65000.0,Card,Pune
TXN100581,2024-02-24,CUST108,Notebook,Education,3.0,2500.0,Card,Bangalore
TXN100582,2024-01-17,CUST295,Notebook,Education,3.0,15000.0,Cash,Pune
TXN100583,2024-02-18,CUST101,Keyboard,Electronics,2.0,65000.0,UPI,Pune
TXN100584,2024-03-21,CUST265,Backpack,Accessories,2.0,15000.0,Cash,Bangalore
TXN100585,2024-01-07,CUST204,Wallet,Accessories,3.0,65000.0,UPI,Pune
TXN100586,2024-01-13,CUST231,Mouse,Electronics,3.0,15000.0,Cash,Bangalore
TXN100587,2024-02-02,CUST177,Notebook,Education,3.0,65000.0,UPI,Delhi
TXN100588,2024-03-24,CUST276,Keyboard,Electronics,2.0,65000.0,UPI,Bangalore
TXN100589,2024-01-11,CUST196,Notebook,Education,,,Cash,Bangalore
TXN100590,2024-02-13,CUST216,Backpack,Accessories,2.0,,Cash,Hyderabad
TXN100591,2024-02-10,CUST163,Backpack,Accessories,1.0,1200.0,Cash,Bangalore
TXN100592,2024-02-16,CUST383,Notebook,Education,3.0,15000.0,Cash,Hyderabad
TXN100593,2024-01-17,CUST373,Wallet,Accessories,2.0,1200.0,UPI,Bangalore
TXN100594,2024-01-09,CUST480,Mouse,Electronics,2.0,15000.0,Card,Hyderabad
TXN100595,2024-01-11,CUST54,Laptop,Electronics,,65000.0,Card,Hyderabad
TXN100596,2024-02-06,CUST227,Office Chair,Furniture,,2500.0,Cash,Pune
TXN100597,2024-02-15,CUST441,Lamp,Furniture,2.0,500.0,Card,Delhi
TXN100598,2024-03-30,CUST277,Wallet,Accessories,,1200.0,UPI,Hyderabad
TXN100599,2024-01-30,CUST413,Wallet,Accessories,3.0,2500.0,UPI,Delhi
TXN100600,2024-01-02,CUST1,Notebook,Education,,2500.0,Cash,Pune
TXN100010,2024-03-03,CUST485,Notebook,Education,,65000.0,Card,Bangalore
TXN100602,2024-01-01,CUST281,Monitor,Electronics,3.0,65000.0,Card,Pune
TXN100603,2024-03-23,CUST200,Wallet,Accessories,,1200.0,Card,Pune
TXN100604,2024-03-19,CUST414,Books,Education,,,Cash,Bangalore
TXN100605,2024-01-24,CUST70,Notebook,Education,,1200.0,Card,Mumbai
TXN100606,2024-01-25,CUST165,Wallet,Accessories,3.0,,UPI,Pune
TXN100607,2024-02-06,CUST138,Headphones,Electronics,1.0,1200.0,UPI,Delhi
TXN100010,2024-01-28,CUST176,Mouse,Electronics,1.0,1200.0,Card,Bangalore
TXN100609,2024-02-12,CUST42,Wallet,Accessories,,,UPI,Mumbai
TXN100610,2024-01-25,CUST459,Notebook,Education,1.0,65000.0,Card,Delhi
TXN100611,2024-02-26,CUST127,Laptop,Electronics,2.0,15000.0,Cash,Mumbai
TXN100612,2024-01-27,CUST243,Desk,Furniture,1.0,65000.0,Card,Bangalore
TXN100613,2024-03-07,CUST63,Books,Education,1.0,,Card,Delhi
TXN100614,2024-01-28,CUST499,Books,Education,3.0,500.0,UPI,Pune
TXN100615,2024-03-15,CUST62,Wallet,Accessories,1.0,1200.0,Card,Pune
TXN100616,2024-02-17,CUST395,Laptop,Electronics,,,UPI,Pune
TXN100617,2024-03-21,CUST31,Desk,Furniture,1.0,,UPI,Bangalore
TXN100618,2024-02-10,CUST286,Lamp,Furniture,1.0,1200.0,Cash,Bangalore
TXN100619,2024-01-18,CUST129,Backpack,Accessories,1.0,,UPI,Delhi
TXN100620,2024-03-10,CUST179,Wallet,Accessories,,1200.0,Card,Delhi
TXN100621,2024-02-07,CUST420,Books,Education,1.0,65000.0,Card,Hyderabad
TXN100622,2024-01-24,CUST453,Notebook,Education,1.0,,UPI,Hyderabad
TXN100623,2024-03-09,CUST420,Books,Education,3.0,,Card,Pune
TXN100624,2024-02-11,CUST57,Backpack,Accessories,3.0,2500.0,UPI,Hyderabad
TXN100625,2024-01-26,CUST55,Laptop,Electronics,2.0,1200.0,Card,Pune
TXN100626,2024-03-20,CUST360,Laptop,Electronics,,,Cash,Bangalore
TXN100627,2024-01-02,CUST477,Keyboard,Electronics,2.0,65000.0,UPI,Delhi
TXN100628,2024-02-23,CUST421,Monitor,Electronics,1.0,2500.0,Card,Mumbai
TXN100629,2024-01-28,CUST492,Books,Education,1.0,2500.0,Cash,Mumbai
TXN100630,2024-03-25,CUST128,Mouse,Electronics,,1200.0,Cash,Pune
TXN100631,2024-03-26,CUST219,Backpack,Accessories,3.0,,UPI,Pune
TXN100632,2024-01-21,CUST274,Lamp,Furniture,,65000.0,Cash,Delhi
TXN100633,2024-03-22,CUST221,Notebook,Education,3.0,2500.0,Cash,Bangalore
TXN100634,2024-02-02,CUST185,Lamp,Furniture,2.0,15000.0,Card,Delhi
